Vin,180000,150000,128571,112500,100000,90000,81818,75000,69230,64285,60000,56250,52941,50000
-0.1963,178703.8263,148648.0544,127037.1165,110694.6648,97874.49164,87533.21747,81170.53214,74341.41697,68520.51317,63518.56427,59168.59303,55347.33769,51960.54364,48943.92363
-0.1962,178719.4591,148661.3853,127049.013,110705.6472,97884.89231,87543.25881,81177.70332,74348.08366,68526.77956,63524.51254,59174.28732,55352.82887,51965.87269,48949.12423
-0.1961,178735.0747,148674.7017,127060.8972,110716.6188,97895.28351,87553.29177,81184.86657,74354.74309,68533.03928,63530.45464,59179.97585,55358.31472,51971.19673,48954.32011
-0.196,178750.6728,148688.0036,127072.769,110727.5798,97905.66529,87563.31635,81192.02187,74361.39529,68539.29233,63536.39053,59185.65865,55363.79519,51976.51575,48959.51127
-0.1959,178766.2532,148701.291,127084.6284,110738.53,97916.0376,87573.33243,81199.16926,74368.0402,68545.53865,63542.32027,59191.33565,55369.27028,51981.82971,48964.69768
-0.1958,178781.8162,148714.5637,127096.4754,110749.4694,97926.4004,87583.34008,81206.30863,74374.6778,68551.77827,63548.24374,59197.00691,55374.73997,51987.13864,48969.87935
-0.1957,178797.3616,148727.8218,127108.3099,110760.3979,97936.75366,87593.33923,81213.44,74381.30809,68558.01114,63554.16097,59202.67235,55380.20424,51992.44246,48975.05624
-0.1956,178812.8891,148741.0653,127120.1319,110771.3156,97947.09736,87603.32984,81220.56333,74387.93098,68564.23725,63560.07199,59208.33194,55385.66309,51997.74122,48980.22833
-0.1955,178828.399,148754.2938,127131.9413,110782.2224,97957.43143,87613.3119,81227.67861,74394.54657,68570.45656,63565.97668,59213.98576,55391.11648,52003.03485,48985.39565
-0.1954,178843.891,148767.5078,127143.7381,110793.1182,97967.75592,87623.28539,81234.78583,74401.15474,68576.66907,63571.87509,59219.63364,55396.56441,52008.3234,48990.55815
-0.1953,178859.3653,148780.7067,127155.5223,110804.0031,97978.07069,87633.25028,81241.88491,74407.75547,68582.87478,63577.76718,59225.27571,55402.00682,52013.60676,48995.71581
-0.1952,178874.8215,148793.891,127167.2937,110814.8769,97988.37583,87643.20653,81248.97588,74414.34881,68589.07362,63583.65293,59230.91186,55407.44379,52018.885,49000.86862
-0.1951,178890.26,148807.0602,127179.0526,110825.7398,97998.67122,87653.15413,81256.05872,74420.93464,68595.2656,63589.53233,59236.5421,55412.8752,52024.15804,49006.01659
-0.195,178905.6802,148820.2145,127190.7986,110836.5916,98008.95686,87663.09304,81263.13333,74427.513,68601.45066,63595.40536,59242.16642,55418.30109,52029.42594,49011.15967
-0.1949,178921.0825,148833.3538,127202.5319,110847.4323,98019.23278,87673.02323,81270.19975,74434.08386,68607.62886,63601.27198,59247.78479,55423.72142,52034.6886,49016.29786
-0.1948,178936.4667,148846.478,127214.2523,110858.2618,98029.49879,87682.94471,81277.258,74440.64721,68613.80009,63607.13221,59253.39721,55429.1362,52039.94606,49021.43116
-0.1947,178951.8327,148859.5872,127225.9599,110869.0801,98039.75506,87692.85738,81284.30793,74447.20294,68619.9644,63612.98597,59259.00362,55434.54537,52045.19828,49026.55952
-0.1946,178967.1804,148872.6812,127237.6546,110879.8873,98050.0014,87702.76131,81291.34961,74453.75119,68626.12174,63618.83331,59264.60406,55439.94895,52050.44526,49031.68296
-0.1945,178982.5099,148885.76,127249.3362,110890.6832,98060.23787,87712.65635,81298.38301,74460.2918,68632.27207,63624.67419,59270.19847,55445.34692,52055.68696,49036.80144
-0.1944,178997.821,148898.8235,127261.005,110901.4679,98070.4644,87722.5426,81305.40805,74466.82483,68638.41538,63630.50855,59275.78683,55450.73925,52060.9234,49041.91498
-0.1943,179013.1138,148911.8719,127272.6607,110912.2413,98080.68097,87732.41995,81312.42478,74473.35016,68644.55168,63636.3364,59281.36917,55456.12593,52066.15453,49047.0235
-0.1942,179028.3882,148924.9049,127284.3034,110923.0033,98090.88757,87742.28839,81319.43313,74479.86786,68650.68092,63642.15776,59286.94542,55461.50692,52071.38035,49052.12707
-0.1941,179043.6441,148937.9225,127295.9329,110933.7539,98101.08412,87752.14793,81326.43304,74486.3779,68656.80311,63647.97252,59292.51557,55466.88226,52076.60084,49057.22559
-0.194,179058.8812,148950.9248,127307.5494,110944.4931,98111.27068,87761.99848,81333.42459,74492.88017,68662.91817,63653.78076,59298.07963,55472.25187,52081.816,49062.3191
-0.1939,179074.1,148963.9115,127319.1527,110955.221,98121.44711,87771.84009,81340.40768,74499.37479,68669.02612,63659.58237,59303.63757,55477.61578,52087.02577,49067.40758
-0.1938,179089.3,148976.8828,127330.7427,110965.9373,98131.61345,87781.67265,81347.38227,74505.86161,68675.12695,63665.37742,59309.18937,55482.97393,52092.2302,49072.491
-0.1937,179104.4814,148989.8385,127342.3196,110976.6421,98141.76963,87791.49618,81354.34841,74512.34065,68681.22063,63671.16583,59314.73498,55488.32636,52097.42923,49077.56935
-0.1936,179119.6439,149002.7786,127353.8831,110987.3354,98151.9157,87801.31067,81361.306,74518.81196,68687.3071,63676.94757,59320.27445,55493.67299,52102.62283,49082.64263
-0.1935,179134.7877,149015.7032,127365.4333,110998.0171,98162.0515,87811.11604,81368.25506,74525.2754,68693.38643,63682.72271,59325.80768,55499.01386,52107.81103,49087.71078
-0.1934,179149.9127,149028.612,127376.9701,111008.6872,98172.17715,87820.91229,81375.19557,74531.73098,68699.45852,63688.49112,59331.33475,55504.34891,52112.99379,49092.77384
-0.1933,179165.0186,149041.5052,127388.4936,111019.3457,98182.29248,87830.69943,81382.12745,74538.17878,68705.52331,63694.25283,59336.85556,55509.67815,52118.1711,49097.83176
-0.1932,179180.1057,149054.3825,127400.0036,111029.9925,98192.39757,87840.47735,81389.05076,74544.61864,68711.58095,63700.00785,59342.37011,55515.00156,52123.34293,49102.88454
-0.1931,179195.1737,149067.2441,127411.5001,111040.6276,98202.49229,87850.2461,81395.9654,74551.05057,68717.63124,63705.75609,59347.8784,55520.31911,52128.50927,49107.93217
-0.193,179210.2226,149080.0898,127422.9831,111051.2509,98212.57672,87860.00562,81402.8714,74557.47463,68723.67424,63711.49763,59353.38041,55525.63076,52133.67012,49112.9746
-0.1929,179225.2524,149092.9196,127434.4526,111061.8625,98222.65074,87869.75588,81409.76872,74563.89071,68729.70994,63717.23235,59358.87612,55530.93657,52138.82544,49118.01186
-0.1928,179240.263,149105.7334,127445.9085,111072.4623,98232.71436,87879.49685,81416.65732,74570.29883,68735.7383,63722.96029,59364.36551,55536.23646,52143.97524,49123.04393
-0.1927,179255.2544,149118.5314,127457.3507,111083.0502,98242.76753,87889.22854,81423.53716,74576.69894,68741.75929,63728.68142,59369.84857,55541.53042,52149.11949,49128.07075
-0.1926,179270.2264,149131.3132,127468.7793,111093.6263,98252.81028,87898.95088,81430.40826,74583.09106,68747.77289,63734.39569,59375.32525,55546.81845,52154.25816,49133.09235
-0.1925,179285.1793,149144.079,127480.1942,111104.1904,98262.84249,87908.66386,81437.27059,74589.47513,68753.77909,63740.10315,59380.79557,55552.10053,52159.39128,49138.10871
-0.1924,179300.1126,149156.8287,127491.5953,111114.7427,98272.86418,87918.36743,81444.12411,74595.85111,68759.77789,63745.80372,59386.25951,55557.37665,52164.51878,49143.1198
-0.1923,179315.0265,149169.5622,127502.9827,111125.2829,98282.87533,87928.06161,81450.96878,74602.21906,68765.76924,63751.49739,59391.71701,55562.64677,52169.64066,49148.1256
-0.1922,179329.9209,149182.2795,127514.3562,111135.8112,98292.87588,87937.74636,81457.80462,74608.57888,68771.7531,63757.18417,59397.16812,55567.91088,52174.75692,49153.12613
-0.1921,179344.7957,149194.9805,127525.7159,111146.3274,98302.86584,87947.4216,81464.63156,74614.93058,68777.72954,63762.864,59402.61276,55573.16899,52179.86756,49158.12133
-0.192,179359.651,149207.6654,127537.0617,111156.8315,98312.84513,87957.08737,81471.44963,74621.27409,68783.6984,63768.53688,59408.05095,55578.42105,52184.97252,49163.11121
-0.1919,179374.4865,149220.3337,127548.3936,111167.3235,98322.81375,87966.74359,81478.25872,74627.60951,68789.6598,63774.20283,59413.48265,55583.66705,52190.07178,49168.09575
-0.1918,179389.3024,149232.9858,127559.7114,111177.8034,98332.77166,87976.3903,81485.05889,74633.93667,68795.61362,63779.86178,59418.90785,55588.907,52195.16541,49173.07497
-0.1917,179404.0986,149245.6214,127571.0153,111188.2711,98342.71885,87986.0274,81491.8501,74640.25565,68801.55989,63785.51371,59424.32654,55594.14086,52200.25328,49178.04878
-0.1916,179418.8749,149258.2406,127582.3052,111198.7266,98352.65527,87995.65491,81498.63229,74646.56637,68807.49857,63791.15862,59429.7387,55599.36859,52205.33546,49183.01722
-0.1915,179433.6313,149270.8432,127593.5809,111209.1698,98362.58088,88005.2728,81505.40547,74652.86885,68813.42965,63796.79648,59435.14431,55604.59024,52210.4119,49187.98027
